Material,SMILES,Type,PL
test521,CC1(C)c2ccccc2-c2ccc(-c3ccc4cc5cc(N(c6ccccc6)c6ccccc6)ccc5cc4c3)cc21,,
test522,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(N(c3ccccc3)c3ccccc3)c(C)n1[B-]2(F)F,,
test523,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5cccc6ccccc56)cc2c43)cc1,,
test524,CC1=C(C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,,
test525,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccccc6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc21,,
test526,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccc(-c5ccccc5)cc4)c4nccnc34)cc21,,
test527,c1ccc(-c2ccc(-c3c4c(c(-c5ccc6sc7ccccc7c6c5)c5nsnc35)N=S=N4)cc2)cc1,,
test528,CC1=C(c2ccc(-c3ccccc3)cc2)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,,
test529,c1ccc(-c2ccc(-c3c4c(c(N(c5ccccc5)c5ccccc5)c5nsnc35)N=S=N4)cc2)cc1,,
test530,CC1(C)c2ccccc2-c2ccc(-c3c4ccccc4c(-c4cccc5ccccc45)c4ccccc34)cc21,,
test531,c1ccc(-c2ccc(-c3c4c(c(-c5cccc6ccccc56)c5nsnc35)N=S=N4)cc2)cc1,,
test532,Cc1ccc(-c2ccc3c(c2)C(C)(C)c2ccccc2-3)c2nccnc12,,
test533,c1ccc(-c2ccc(-c3ccc4ccc5c(-c6ccccc6)ccc6ccc3c4c65)cc2)cc1,,
test534,CC(C)(C)c1c2ccccc2c(C(C)(C)C)c2ccccc12,,
test535,c1ccc(N2c3ccc(-c4ccc5oc6ccccc6c5c4)cc3B3c4cc(-c5cccc6ccccc56)ccc4N(c4ccccc4)c4cccc2c43)cc1,,
test536,c1ccc(N(c2ccccc2)c2cc3c4c(c2)N(c2ccccc2)c2ccccc2B4c2ccccc2N3c2ccccc2)cc1,,
test537,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4sc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test538,Cc1c2c(c(-c3ccccc3)c3nsnc13)N=S=N2,,
test539,Cc1ccc(-c2ccc(-c3ccccc3)cc2)c2nccnc12,,
test540,c1ccc(-c2c3c(c(-c4ccc5oc6ccccc6c5c4)c4nsnc24)N=S=N3)cc1,,
test541,CC(C)(C)c1ccc2c(c1)B1c3cc(-c4ccccc4)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test542,CC(C)(C)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nccnc12,,
test543,CC(C)(C)c1ccc2cc3cc(-c4ccccc4)ccc3cc2c1,,
test544,c1ccc2c(c1)oc1ccc(-c3ccc4cc5cc(-c6ccc7sc8ccccc8c7c6)ccc5cc4c3)cc12,,
test545,c1ccc(-c2c3c(c(-c4ccc5oc6ccccc6c5c4)c4nsnc24)N=S=N3)cc1,,
test546,CC1(C)c2ccccc2-c2ccc(-c3c4ccccc4c(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)c4ccccc34)cc21,,
test547,CC(C)(C)c1ccc2ccc3c(-c4ccc5sc6ccccc6c5c4)ccc4ccc1c2c43,,
test548,c1ccc(N(c2ccccc2)c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc2)cc1,,
test549,c1ccc(-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc7oc8ccccc8c7c6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test550,CC1=C(c2ccc3oc4ccccc4c3c2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4sc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test551,c1ccc(N(c2ccccc2)c2ccc3cc4cc(-c5ccc6sc7ccccc7c6c5)ccc4cc3c2)cc1,,
test552,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccccc4)c4nccnc34)cc21,,
test553,CC(C)(C)c1c2c(c(-c3cccc4ccccc34)c3nsnc13)N=S=N2,,
test554,c1ccc(-c2ccc(-c3c4c(c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c(-c5ccc6oc7ccccc7c6c5)c3-c3ccc(-c5ccccc5)cc3)N=S=N4)cc2)cc1,,
test555,c1ccc(-c2cc3c4c(c2)N(c2ccccc2)c2ccccc2B4c2ccccc2N3c2ccccc2)cc1,,
test556,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5cccc6ccccc56)c(-c5ccc6sc7ccccc7c6c5)c3-c3ccc(-c5ccccc5)cc3)N=S=N4)cc21,,
test557,CC1=C(c2ccc3oc4ccccc4c3c2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4oc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test558,CC1=C(N(c2ccccc2)c2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,,
test559,c1ccc(-c2ccc(-c3ccc4c(c3)B3c5cc(N(c6ccccc6)c6ccccc6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test560,Cc1ccc2ccc3c(-c4ccccc4)ccc4ccc1c2c43,,
test561,CC1=C(c2cccc3ccccc23)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4sc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test562,Cc1ccc2cc3cc(-c4ccc5sc6ccccc6c5c4)ccc3cc2c1,,
test563,c1ccc(-c2ccc3c(c2)B2c4cc(-c5ccc6sc7ccccc7c6c5)ccc4N(c4ccccc4)c4cccc(c42)N3c2ccccc2)cc1,,
test564,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccccc5)c5nsnc35)N=S=N4)cc21,,
test565,CC(C)(C)c1c2c(c(C(C)(C)C)c3nsnc13)N=S=N2,,
test566,CC1=C(c2cccc3ccccc23)C(C)=[N+]2C1=C(C)c1c(C)c(N(c3ccccc3)c3ccccc3)c(C)n1[B-]2(F)F,,
test567,CC(C)(C)c1ccc(-c2ccc3oc4ccccc4c3c2)c2nccnc12,,
test568,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccccc5)c5nsnc35)N=S=N4)cc21,,
test569,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccc6oc7ccccc7c6c5)c(-c5cccc6ccccc56)c3-c3ccc5sc6ccccc6c5c3)N=S=N4)cc21,,
test570,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5cccc6ccccc56)cc2c43)cc1,,
test571,Cc1ccc2cc3cc(-c4ccccc4)ccc3cc2c1,,
test572,Cc1c2c(c(-c3ccc4oc5ccccc5c4c3)c3nsnc13)N=S=N2,,
test573,c1ccc(-c2c3c(c(-c4cccc5ccccc45)c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c2-c2cccc4ccccc24)N=S=N3)cc1,,
test574,c1ccc(N2c3ccc(-c4ccc5oc6ccccc6c5c4)cc3B3c4cc(-c5cccc6ccccc56)ccc4N(c4ccccc4)c4cccc2c43)cc1,,
test575,CC1=C(c2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(C)c(C)n1[B-]2(F)F,,
test576,CC(C)(C)c1c2c(c(-c3ccccc3)c3nsnc13)N=S=N2,,
test577,CC1(C)c2ccccc2-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)c4nccnc34)cc21,,
test578,CC1=C(c2ccc3sc4ccccc4c3c2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccccc3)c(C)n1[B-]2(F)F,,
test579,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5ccc6oc7ccccc7c6c5)cc2c43)cc1,,
test580,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc7c(c6)C(C)(C)c6ccccc6-7)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc21,,
test581,Cc1cc2c3c(c1)N(c1ccccc1)c1ccccc1B3c1ccccc1N2c1ccccc1,,
test582,CC(C)(C)c1ccc2cc3cc(-c4cccc5ccccc45)ccc3cc2c1,,
test583,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccc(-c6ccccc6)cc5)c(-c5ccc6sc7ccccc7c6c5)c3-c3ccc(-c5ccccc5)cc3)N=S=N4)cc21,,
test584,CC(C)(C)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nccnc12,,
test585,c1ccc(-c2ccc(-c3ccc(-c4ccc5oc6ccccc6c5c4)c4nccnc34)cc2)cc1,,
test586,c1ccc(N(c2ccccc2)c2c3ccccc3c(-c3ccc4oc5ccccc5c4c3)c3ccccc23)cc1,,
test587,CC(C)(C)c1c2c(c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc13)N=S=N2,,
test588,Cc1ccc2cc3cc(-c4cccc5ccccc45)ccc3cc2c1,,
test589,c1ccc(-c2ccc3c(c2)B2c4cc(N(c5ccccc5)c5ccccc5)ccc4N(c4ccccc4)c4cccc(c42)N3c2ccccc2)cc1,,
test590,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccccc5)c5nsnc35)N=S=N4)cc21,,
test591,CC1=C(C)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test592,c1ccc(-c2c3c(c(N(c4ccccc4)c4ccccc4)c4nsnc24)N=S=N3)cc1,,
test593,c1ccc(-c2ccc(-c3ccc4ccc5c(-c6cccc7ccccc67)ccc6ccc3c4c65)cc2)cc1,,
test594,c1ccc(N2c3ccc(-c4ccc5sc6ccccc6c5c4)cc3B3c4cc(-c5cccc6ccccc56)ccc4N(c4ccccc4)c4cccc2c43)cc1,,
test595,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc7oc8ccccc8c7c6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc21,,
test596,Cc1cc2c3c(c1)N(c1ccccc1)c1ccccc1B3c1ccccc1N2c1ccccc1,,
test597,CC1=C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)C(C)=[N+]2C1=C(C)c1c(C)c(C)c(C)n1[B-]2(F)F,,
test598,CC1(C)c2ccccc2-c2ccc(-c3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4c(c(-c5ccccc5)c3-c3ccc(-c5ccccc5)cc3)N=S=N4)cc21,,
test599,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4cc5cc(-c6cccc7ccccc67)ccc5cc4c3)cc2)cc1,,
test600,CC(C)(C)c1ccc2c(c1)B1c3cc(N(c4ccccc4)c4ccccc4)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test601,CC1(C)c2ccccc2-c2ccc(-c3c(-c4ccc5sc6ccccc6c5c4)c4c(c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c3-c3ccc5oc6ccccc6c5c3)N=S=N4)cc21,,
test602,c1ccc(-c2ccc(-c3c4ccccc4c(-c4ccc5oc6ccccc6c5c4)c4ccccc34)cc2)cc1,,
test603,CC1(C)c2ccccc2-c2ccc(-c3c4ccccc4c(-c4ccc5oc6ccccc6c5c4)c4ccccc34)cc21,,
test604,CC(C)(C)c1c2c(c(-c3ccc4oc5ccccc5c4c3)c3nsnc13)N=S=N2,,
test605,Cc1c2c(c(-c3ccccc3)c3nsnc13)N=S=N2,,
test606,Cc1ccc2cc3cc(-c4ccccc4)ccc3cc2c1,,
test607,Cc1c2c(c(-c3cccc4ccccc34)c3nsnc13)N=S=N2,,
test608,c1ccc2c(-c3ccc4ccc5c(-c6ccc7oc8ccccc8c7c6)ccc6ccc3c4c65)cccc2c1,,
test609,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc7sc8ccccc8c7c6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc21,,
test610,CC(C)(C)c1cc2c3c(c1)N(c1ccccc1)c1ccccc1B3c1ccccc1N2c1ccccc1,,
test611,c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)c4nccnc34)cc2)cc1,,
test612,c1ccc(-c2ccc3cc4cc(-c5ccc6sc7ccccc7c6c5)ccc4cc3c2)cc1,,
test613,CC(C)(C)c1ccc2cc3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc3cc2c1,,
test614,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(N(c5ccccc5)c5ccccc5)c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c3-c3ccc5oc6ccccc6c5c3)N=S=N4)cc21,,
test615,c1ccc(N(c2ccccc2)c2ccc(-c3c4c(c(-c5ccc6sc7ccccc7c6c5)c5nsnc35)N=S=N4)cc2)cc1,,
test616,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccc6c(c5)C(C)(C)c5ccccc5-6)c5nsnc35)N=S=N4)cc21,,
test617,Cc1ccc2c(c1)B1c3cc(C)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test618,c1ccc(-c2ccc3c(c2)B2c4cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc4N(c4ccccc4)c4cccc(c42)N3c2ccccc2)cc1,,
test619,c1ccc(N(c2ccccc2)c2ccc3cc4cc(N(c5ccccc5)c5ccccc5)ccc4cc3c2)cc1,,
test620,CC1(C)c2ccccc2-c2ccc(-c3c4ccccc4c(-c4ccc5sc6ccccc6c5c4)c4ccccc34)cc21,,
test621,c1ccc(-c2ccc(-c3ccc4c(c3)B3c5cc(N(c6ccccc6)c6ccccc6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test622,c1ccc(N(c2ccccc2)c2cc3c4c(c2)N(c2ccccc2)c2ccccc2B4c2ccccc2N3c2ccccc2)cc1,,
test623,c1ccc(-c2c3c(c(-c4ccccc4)c4nsnc24)N=S=N3)cc1,,
test624,c1ccc(N(c2ccccc2)c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc2)cc1,,
test625,c1ccc(-c2ccc(-c3c(-c4cccc5ccccc45)c4c(c(-c5ccc6sc7ccccc7c6c5)c3-c3ccccc3)N=S=N4)cc2)cc1,,
test626,c1ccc(-c2ccc(-c3c4c(c(N(c5ccccc5)c5ccccc5)c5nsnc35)N=S=N4)cc2)cc1,,
test627,c1ccc2c(-c3ccc(-c4cccc5ccccc45)c4nccnc34)cccc2c1,,
test628,c1ccc(-c2ccc(-c3ccc4oc5ccccc5c4c3)c3nccnc23)cc1,,
test629,CC1=C(C)C(C)=[N+]2C1=C(C)c1c(C)c(N(c3ccccc3)c3ccccc3)c(C)n1[B-]2(F)F,,
test630,CC(C)(C)c1ccc2ccc3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc4ccc1c2c43,,
test631,CC1(C)c2ccccc2-c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc21,,
test632,c1ccc(-c2ccc(-c3c4ccccc4c(-c4ccc5sc6ccccc6c5c4)c4ccccc34)cc2)cc1,,
test633,Cc1cc2c3c(c1)N(c1ccccc1)c1ccccc1B3c1ccccc1N2c1ccccc1,,
test634,Cc1c2ccccc2c(-c2ccccc2)c2ccccc12,,
test635,CC1=C(c2cccc3ccccc23)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,,
test636,CC1(C)c2ccccc2-c2ccc(-c3ccc4ccc5c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc6ccc3c4c65)cc21,,
test637,CC1=C(N(c2ccccc2)c2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(C)c(C)n1[B-]2(F)F,,
test638,CC(C)(C)c1ccc(N(c2ccccc2)c2ccccc2)c2nccnc12,,
test639,c1ccc(N(c2ccccc2)c2ccc3c(c2)B2c4cc(-c5ccc6sc7ccccc7c6c5)ccc4N(c4ccccc4)c4cccc(c42)N3c2ccccc2)cc1,,
test640,CC(C)(C)c1ccc2ccc3c(-c4ccccc4)ccc4ccc1c2c43,,
test641,c1ccc2c(c1)sc1ccc(-c3ccc4ccc5c(-c6ccc7sc8ccccc8c7c6)ccc6ccc3c4c65)cc12,,
test642,CC(C)(C)c1ccc2ccc3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc4ccc1c2c43,,
test643,CC1=C(c2cccc3ccccc23)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(-c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test644,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4cccc5ccccc45)c4nccnc34)cc2)cc1,,
test645,Cc1c2c(c(-c3ccc4oc5ccccc5c4c3)c3nsnc13)N=S=N2,,
test646,c1ccc(-c2c3c(c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nsnc24)N=S=N3)cc1,,
test647,c1ccc(-c2c3ccccc3c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccccc23)cc1,,
test648,c1ccc(-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc7oc8ccccc8c7c6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test649,Cc1ccc2c(c1)B1c3cc(-c4cccc5ccccc45)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test650,Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nccnc12,,
test651,CC(C)(C)c1ccc2cc3cc(N(c4ccccc4)c4ccccc4)ccc3cc2c1,,
test652,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)B3c5cc(-c6cccc7ccccc67)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test653,c1ccc(-c2ccc(-c3ccc4cc5cc(-c6ccc(-c7ccccc7)cc6)ccc5cc4c3)cc2)cc1,,
test654,CC(C)(C)c1c2ccccc2c(-c2ccccc2)c2ccccc12,,
test655,CC1(C)c2ccccc2-c2ccc(-c3c(-c4ccc(-c5ccccc5)cc4)c4c(c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c3-c3cccc5ccccc35)N=S=N4)cc21,,
test656,CC(C)(C)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nccnc12,,
test657,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)c4nccnc34)cc2)cc1,,
test658,Cc1ccc2c(c1)B1c3cc(-c4ccc5sc6ccccc6c5c4)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test659,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5ccc6oc7ccccc7c6c5)cc2c43)cc1,,
test660,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4cc5cc(-c6ccc7oc8ccccc8c7c6)ccc5cc4c3)cc2)cc1,,
test661,c1ccc(-c2ccc3cc4cc(-c5ccccc5)ccc4cc3c2)cc1,,
test662,Cc1ccc2cc3cc(-c4ccc5oc6ccccc6c5c4)ccc3cc2c1,,
test663,CC(C)(C)c1c2ccccc2c(-c2ccc3sc4ccccc4c3c2)c2ccccc12,,
test664,Cc1c2c(c(-c3ccccc3)c3nsnc13)N=S=N2,,
test665,Cc1c(C)c(-c2cccc3ccccc23)c2c(c1-c1ccc3c(c1)C(C)(C)c1ccccc1-3)N=S=N2,,
test666,CC1=C(c2ccc3oc4ccccc4c3c2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test667,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccc5c(-c6cccc7ccccc67)ccc6ccc3c4c65)cc2)cc1,,
test668,CC1=C(c2ccc(-c3ccccc3)cc2)C(C)=[N+]2C1=C(C)c1c(C)c(N(c3ccccc3)c3ccccc3)c(C)n1[B-]2(F)F,,
test669,c1ccc(-c2ccc(-c3ccc4cc5cc(-c6cccc7ccccc67)ccc5cc4c3)cc2)cc1,,
test670,CC1(C)c2ccccc2-c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc21,,
test671,c1ccc(-c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc2)cc1,,
test672,CC(C)(C)c1c2c(c(-c3ccccc3)c3nsnc13)N=S=N2,,
test673,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccc(-c5ccccc5)cc4)c4nccnc34)cc21,,
test674,CC(C)(C)c1c(-c2ccccc2)c2c(c(-c3ccc4sc5ccccc5c4c3)c1-c1ccc(-c3ccccc3)cc1)N=S=N2,,
test675,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4cccc5ccccc45)c4nccnc34)cc21,,
test676,Cc1ccc2c(c1)B1c3cc(N(c4ccccc4)c4ccccc4)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test677,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)B3c5cc(N(c6ccccc6)c6ccccc6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test678,CC(C)(C)c1c2c(c(-c3ccc(-c4ccccc4)cc3)c3nsnc13)N=S=N2,,
test679,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5cccc6ccccc56)cc2c43)cc1,,
test680,c1ccc(-c2c3c(c(-c4ccccc4)c4nsnc24)N=S=N3)cc1,,
test681,Cc1ccc2c(c1)B1c3cc(-c4ccccc4)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test682,CC1=C(c2ccc3c(c2)C(C)(C)c2ccccc2-3)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccccc3)c(C)n1[B-]2(F)F,,
test683,c1ccc(-c2ccc(-c3c4ccccc4c(-c4cccc5ccccc45)c4ccccc34)cc2)cc1,,
test684,CC(C)(C)c1ccc2c(c1)B1c3cc(N(c4ccccc4)c4ccccc4)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test685,CC1(C)c2ccccc2-c2ccc(-c3ccc4ccc5c(-c6ccc7sc8ccccc8c7c6)ccc6ccc3c4c65)cc21,,
test686,CC(C)(C)c1c2ccccc2c(C(C)(C)C)c2ccccc12,,
test687,Cc1ccc2ccc3c(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)ccc4ccc1c2c43,,
test688,Cc1c2ccccc2c(-c2ccc3sc4ccccc4c3c2)c2ccccc12,,
test689,c1ccc(N(c2ccccc2)c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc2)cc1,,
test690,c1ccc(-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc(-c7ccccc7)cc6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test691,c1ccc(-c2ccc(-c3ccc4ccc5c(-c6ccc(-c7ccccc7)cc6)ccc6ccc3c4c65)cc2)cc1,,
test692,c1ccc(N(c2ccccc2)c2ccc(-c3c4c(c(N(c5ccccc5)c5ccccc5)c(-c5ccc6oc7ccccc7c6c5)c3-c3ccc5oc6ccccc6c5c3)N=S=N4)cc2)cc1,,
test693,c1ccc(-c2ccc(-c3c4ccccc4c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4ccccc34)cc2)cc1,,
test694,CC(C)(C)c1c2c(c(N(c3ccccc3)c3ccccc3)c3nsnc13)N=S=N2,,
test695,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccccc5)c5nsnc35)N=S=N4)cc21,,
test696,Cc1ccc(-c2ccc(-c3ccccc3)cc2)c2nccnc12,,
test697,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc7oc8ccccc8c7c6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test698,c1ccc(-c2c3c(c(-c4ccc5sc6ccccc6c5c4)c4nsnc24)N=S=N3)cc1,,
test699,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5ccc6oc7ccccc7c6c5)cc2c43)cc1,,
test700,CC(C)(C)c1ccc2c(c1)B1c3cc(-c4cccc5ccccc45)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test701,Cc1c2c(c(-c3ccccc3)c3nsnc13)N=S=N2,,
test702,CC1(C)c2ccccc2-c2ccc(-c3ccc4ccc5c(-c6cccc7ccccc67)ccc6ccc3c4c65)cc21,,
test703,CC1(C)c2ccccc2-c2ccc(-c3c4ccccc4c(-c4ccc5sc6ccccc6c5c4)c4ccccc34)cc21,,
test704,c1ccc(-c2ccc3c(c2)B2c4cc(-c5ccc6oc7ccccc7c6c5)ccc4N(c4ccccc4)c4cccc(c42)N3c2ccccc2)cc1,,
test705,c1ccc(-c2ccc(-c3ccc(-c4ccc5oc6ccccc6c5c4)c4nccnc34)cc2)cc1,,
test706,c1ccc(-c2ccc(-c3ccc4ccc5c(-c6cccc7ccccc67)ccc6ccc3c4c65)cc2)cc1,,
test707,Cc1c(-c2ccc3oc4ccccc4c3c2)c(-c2ccc3c(c2)C(C)(C)c2ccccc2-3)c2c(c1N(c1ccccc1)c1ccccc1)N=S=N2,,
test708,CC(C)(C)c1ccc2ccc3c(-c4cccc5ccccc45)ccc4ccc1c2c43,,
test709,Cc1cc2c3c(c1)N(c1ccccc1)c1ccccc1B3c1ccccc1N2c1ccccc1,,
test710,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5cccc6ccccc56)cc2c43)cc1,,
test711,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5ccc6c(c5)C(C)(C)c5ccccc5-6)c5nsnc35)N=S=N4)cc21,,
test712,c1ccc(-c2ccc(-c3ccc(-c4ccccc4)c4nccnc34)cc2)cc1,,
test713,c1ccc(-c2c3c(c(-c4ccc5sc6ccccc6c5c4)c4nsnc24)N=S=N3)cc1,,
test714,Cc1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2c(c(-c3ccc(-c4ccccc4)cc3)c1-c1ccc3c(c1)C(C)(C)c1ccccc1-3)N=S=N2,,
test715,Cc1cc2c3c(c1)N(c1ccccc1)c1ccccc1B3c1ccccc1N2c1ccccc1,,
test716,c1ccc2c(c1)oc1ccc(-c3ccc4ccc5c(-c6ccc7sc8ccccc8c7c6)ccc6ccc3c4c65)cc12,,
test717,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc5sc6ccccc6c5c4)c4nccnc34)cc2)cc1,,
test718,c1ccc(-c2c3c(c(-c4cccc5ccccc45)c4nsnc24)N=S=N3)cc1,,
test719,CC(C)(C)c1c2c(c(-c3ccc(-c4ccccc4)cc3)c3nsnc13)N=S=N2,,
test720,CC(C)(C)c1c2c(c(-c3ccc4sc5ccccc5c4c3)c(-c3cccc4ccccc34)c1-c1ccc(N(c3ccccc3)c3ccccc3)cc1)N=S=N2,,
test721,CC1=C(c2ccc3c(c2)C(C)(C)c2ccccc2-3)C(C)=[N+]2C1=C(C)c1c(C)c(C)c(C)n1[B-]2(F)F,,
